referrer,views_total,views_unique
github.com,1290,615
Google,958,660
monai.readthedocs.io,160,80
chatgpt.com,130,66
Bing,127,65
search.brave.com,31,10
linkedin.com,27,9
arxiv.org,26,23
DuckDuckGo,25,12
t.co,22,19
