referrer,views_total,views_unique
github.com,1293,453
Google,1289,887
Bing,222,97
monai.readthedocs.io,190,71
chatgpt.com,186,104
conferences.miccai.org,49,15
DuckDuckGo,45,12
project-monai.github.io,37,24
doubao.com,23,12
monai-dev.readthedocs.io,23,4
