referrer,views_total,views_unique
Google,6873,1711
github.com,3138,380
monai.io,1034,153
docs.monai.io,943,111
Bing,411,106
cn.bing.com,223,72
DuckDuckGo,172,27
paperswithcode.com,153,33
link.zhihu.com,80,14
notebooks.githubusercontent.com,70,10
