time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-03 00:00:00+00:00,22,10,350,98
2024-02-04 00:00:00+00:00,225,107,676,201
2024-02-05 00:00:00+00:00,452,54,2416,442
2024-02-06 00:00:00+00:00,280,52,1995,355
2024-02-07 00:00:00+00:00,369,49,1842,336
2024-02-08 00:00:00+00:00,626,47,1367,305
2024-02-09 00:00:00+00:00,109,34,1129,276
2024-02-10 00:00:00+00:00,70,23,525,120
2024-02-11 00:00:00+00:00,319,133,747,149
2024-02-12 00:00:00+00:00,153,38,1503,298
2024-02-13 00:00:00+00:00,117,30,2289,336
2024-02-14 00:00:00+00:00,169,35,1574,331
2024-02-15 00:00:00+00:00,145,31,1348,326
2024-02-16 00:00:00+00:00,124,29,1587,303
2024-02-17 00:00:00+00:00,29,9,271,77
