referrer,views_total,views_unique
github.com,1633,463
Google,1388,932
Bing,228,107
monai.readthedocs.io,189,82
chatgpt.com,160,85
DuckDuckGo,66,16
project-monai.github.io,56,28
Baidu,50,14
conferences.miccai.org,30,15
search.brave.com,26,12
