referrer,views_total,views_unique
Google,4874,1800
github.com,2456,433
monai.io,647,156
docs.monai.io,351,120
Bing,265,62
paperswithcode.com,98,37
cn.bing.com,80,49
DuckDuckGo,47,19
statics.teams.cdn.office.net,44,20
pypi.org,33,7
