referrer,views_total,views_unique
github.com,1704,471
Google,1351,886
Bing,209,103
monai.readthedocs.io,208,90
chatgpt.com,137,75
project-monai.github.io,52,24
Baidu,49,13
search.brave.com,37,15
conferences.miccai.org,33,16
DuckDuckGo,33,11
