referrer,views_total,views_unique
Google,7274,1969
docs.monai.io,5880,767
github.com,2150,255
monai.io,850,132
Bing,781,160
cn.bing.com,141,61
paperswithcode.com,104,36
conferences.miccai.org,76,21
DuckDuckGo,63,18
colab.research.google.com,61,6
