referrer,views_total,views_unique
Google,7691,1912
github.com,3518,405
monai.io,1114,173
docs.monai.io,911,131
Bing,498,141
paperswithcode.com,288,69
cn.bing.com,184,80
statics.teams.cdn.office.net,135,19
pypi.org,97,13
DuckDuckGo,48,25
