referrer,views_total,views_unique
Google,7793,2098
docs.monai.io,6801,773
github.com,2087,309
Bing,924,181
monai.io,705,144
cn.bing.com,155,57
Baidu,111,32
paperswithcode.com,97,31
linkedin.com,86,62
labs.codeday.org,68,35
