time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-18 00:00:00+00:00,2166,117,1237,560
2025-12-19 00:00:00+00:00,1634,96,1430,535
2025-12-20 00:00:00+00:00,1497,79,670,334
2025-12-21 00:00:00+00:00,2476,56,671,291
2025-12-22 00:00:00+00:00,4918,178,1448,508
2025-12-23 00:00:00+00:00,5724,122,1266,601
2025-12-24 00:00:00+00:00,3014,111,1127,621
2025-12-25 00:00:00+00:00,1590,140,939,441
2025-12-26 00:00:00+00:00,700,68,894,404
2025-12-27 00:00:00+00:00,3081,174,584,320
2025-12-28 00:00:00+00:00,4715,248,643,294
2025-12-29 00:00:00+00:00,4335,235,1124,449
2025-12-30 00:00:00+00:00,7547,196,759,373
2025-12-31 00:00:00+00:00,2727,153,781,335
