referrer,views_total,views_unique
github.com,8944,861
Google,4568,1278
docs.monai.io,239,98
cn.bing.com,132,40
paperswithcode.com,118,35
Bing,93,37
DuckDuckGo,65,24
monai.io,41,18
hub.xn--p8jhe.tw,41,3
pypi.org,37,12
