referrer,views_total,views_unique
Google,6934,1974
github.com,2213,450
docs.monai.io,1089,123
monai.io,744,146
Bing,531,167
cn.bing.com,344,113
paperswithcode.com,139,29
in.search.yahoo.com,134,4
Baidu,128,32
DuckDuckGo,109,37
