referrer,views_total,views_unique
Google,5113,1894
docs.monai.io,2208,644
github.com,1214,271
Bing,488,167
monai.io,330,136
chatgpt.com,232,117
cn.bing.com,150,73
DuckDuckGo,131,39
paperswithcode.com,42,12
search.brave.com,33,18
