time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-18 00:00:00+00:00,797,34,246,104
2025-05-19 00:00:00+00:00,993,79,1121,452
2025-05-20 00:00:00+00:00,1660,62,1230,477
2025-05-21 00:00:00+00:00,3524,56,1100,468
2025-05-22 00:00:00+00:00,1986,72,1246,466
2025-05-23 00:00:00+00:00,1029,86,1163,497
2025-05-24 00:00:00+00:00,806,42,694,393
2025-05-25 00:00:00+00:00,908,106,563,202
2025-05-26 00:00:00+00:00,694,65,1098,393
2025-05-27 00:00:00+00:00,805,98,1619,466
2025-05-28 00:00:00+00:00,587,58,1753,499
2025-05-29 00:00:00+00:00,3136,63,3556,427
2025-05-30 00:00:00+00:00,891,91,1019,364
2025-05-31 00:00:00+00:00,651,40,547,184
2025-06-01 00:00:00+00:00,449,71,341,105
