referrer,views_total,views_unique
Google,3281,1426
github.com,1991,548
Bing,428,178
monai.readthedocs.io,379,149
chatgpt.com,214,119
Baidu,103,32
yandex.ru,96,7
search.brave.com,84,28
doubao.com,70,23
conferences.miccai.org,67,17
