time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-20 00:00:00+00:00,3000,188,1470,392
2026-02-21 00:00:00+00:00,3369,240,969,292
2026-02-22 00:00:00+00:00,2992,245,922,314
2026-02-23 00:00:00+00:00,1738,130,1600,492
2026-02-24 00:00:00+00:00,2303,153,1385,503
2026-02-25 00:00:00+00:00,1530,164,1164,457
2026-02-26 00:00:00+00:00,1452,130,1437,492
2026-02-27 00:00:00+00:00,1885,176,1555,445
2026-02-28 00:00:00+00:00,3193,182,683,286
2026-03-01 00:00:00+00:00,3278,333,796,331
2026-03-02 00:00:00+00:00,1825,191,1697,459
2026-03-03 00:00:00+00:00,2909,218,1889,493
2026-03-04 00:00:00+00:00,2498,216,1745,464
2026-03-05 00:00:00+00:00,2245,208,1175,469
