referrer,views_total,views_unique
Google,5804,1847
github.com,2687,485
monai.io,565,159
docs.monai.io,439,126
Bing,235,82
cn.bing.com,187,84
paperswithcode.com,150,61
DuckDuckGo,84,26
statics.teams.cdn.office.net,66,15
Baidu,44,18
