referrer,views_total,views_unique
Google,6645,1930
docs.monai.io,6092,763
github.com,2332,289
monai.io,671,125
Bing,645,156
paperswithcode.com,240,36
cn.bing.com,229,110
pypi.org,122,11
DuckDuckGo,95,23
conferences.miccai.org,49,14
