referrer,views_total,views_unique
Google,4733,1750
docs.monai.io,2358,622
github.com,1131,281
Bing,502,169
chatgpt.com,460,198
monai.io,327,132
cn.bing.com,258,100
Baidu,72,18
DuckDuckGo,66,30
conferences.miccai.org,36,22
