url_path,views_total,views_unique
/Project-MONAI/MONAI,2019,1210
/Project-MONAI/MONAI/tree/dev/monai,1507,406
/Project-MONAI/MONAI/tree/dev/monai/networks,535,140
/Project-MONAI/MONAI/tree/dev/monai/networks/nets,491,116
/Project-MONAI/MONAI/issues,458,145
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/losses/dice.py,357,88
/Project-MONAI/MONAI/pulls,331,50
/Project-MONAI/MONAI/tree/dev/monai/transforms,274,63
/Project-MONAI/MONAI/blob/dev/monai/networks/nets/swin_unetr.py,272,59
/Project-MONAI/MONAI/blob/59a7211070538586369afd4a01eca0a7fe2e742e/monai/data/dataset.py,207,45
