referrer,views_total,views_unique
Google,7476,1857
github.com,2255,371
docs.monai.io,1170,134
monai.io,949,169
paperswithcode.com,651,55
Bing,496,151
cn.bing.com,220,106
conferences.miccai.org,114,19
link.zhihu.com,108,16
DuckDuckGo,101,23
