referrer,views_total,views_unique
github.com,8848,921
Google,5263,1468
docs.monai.io,241,110
paperswithcode.com,216,52
Bing,124,47
cn.bing.com,105,34
DuckDuckGo,58,27
monai.io,52,23
link.zhihu.com,25,13
statics.teams.cdn.office.net,24,9
