referrer,views_total,views_unique
Google,5511,2159
github.com,926,265
Bing,492,177
monai.readthedocs.io,327,140
chatgpt.com,205,98
search.brave.com,111,53
vulert.com,95,1
doubao.com,94,19
Baidu,68,40
pypi.org,62,15
