time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-06 00:00:00+00:00,12869,490,522,189
2026-09-07 00:00:00+00:00,9019,240,710,349
2026-09-08 00:00:00+00:00,5589,352,915,323
2026-09-09 00:00:00+00:00,5029,583,803,408
2026-09-10 00:00:00+00:00,3674,389,1062,453
2026-09-11 00:00:00+00:00,8482,782,758,320
2026-09-12 00:00:00+00:00,11233,816,563,197
2026-09-13 00:00:00+00:00,7476,429,424,172
2026-09-14 00:00:00+00:00,5826,553,842,308
2026-09-15 00:00:00+00:00,7151,288,658,305
2026-09-16 00:00:00+00:00,8755,283,669,333
2026-09-17 00:00:00+00:00,11621,310,528,256
2026-09-18 00:00:00+00:00,12987,350,733,314
2026-09-19 00:00:00+00:00,8976,261,555,228
