time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-06 00:00:00+00:00,33,19,255,90
2025-09-07 00:00:00+00:00,226,114,471,192
2025-09-08 00:00:00+00:00,949,110,1132,387
2025-09-09 00:00:00+00:00,413,127,1258,385
2025-09-10 00:00:00+00:00,1161,266,1130,374
2025-09-11 00:00:00+00:00,1097,308,1253,393
2025-09-12 00:00:00+00:00,1934,284,1011,330
2025-09-13 00:00:00+00:00,559,156,393,166
2025-09-14 00:00:00+00:00,1854,177,545,209
2025-09-15 00:00:00+00:00,1217,113,1340,471
2025-09-16 00:00:00+00:00,1290,117,1186,420
2025-09-17 00:00:00+00:00,914,181,1083,377
2025-09-18 00:00:00+00:00,2974,408,1010,376
2025-09-19 00:00:00+00:00,865,187,1139,363
2025-09-20 00:00:00+00:00,1342,334,182,69
