referrer,views_total,views_unique
Google,6361,1837
docs.monai.io,5553,658
github.com,1895,257
monai.io,779,100
Bing,437,141
cn.bing.com,231,75
paperswithcode.com,128,34
conferences.miccai.org,110,21
Baidu,57,13
pypi.org,53,6
