referrer,views_total,views_unique
Google,5667,1722
github.com,2707,392
docs.monai.io,719,113
monai.io,634,151
Bing,469,105
paperswithcode.com,175,44
cn.bing.com,166,72
DuckDuckGo,94,22
link.zhihu.com,88,9
statics.teams.cdn.office.net,69,23
