referrer,views_total,views_unique
Google,3333,1301
github.com,1898,329
monai.io,334,101
docs.monai.io,190,89
Bing,92,37
paperswithcode.com,89,39
cn.bing.com,81,34
DuckDuckGo,72,22
github-com.translate.goog,39,2
ecosia.org,34,6
