time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,314,38,285,104
2025-05-26 00:00:00+00:00,694,65,1098,393
2025-05-27 00:00:00+00:00,805,98,1619,466
2025-05-28 00:00:00+00:00,587,58,1753,499
2025-05-29 00:00:00+00:00,3136,63,3556,427
2025-05-30 00:00:00+00:00,891,91,1019,364
2025-05-31 00:00:00+00:00,651,40,547,184
2025-06-01 00:00:00+00:00,926,84,829,240
2025-06-02 00:00:00+00:00,833,69,1588,476
2025-06-03 00:00:00+00:00,1974,87,1988,541
2025-06-04 00:00:00+00:00,1946,72,1946,618
2025-06-05 00:00:00+00:00,890,50,1797,487
2025-06-06 00:00:00+00:00,581,74,1374,420
2025-06-07 00:00:00+00:00,204,40,499,179
2025-06-08 00:00:00+00:00,147,69,137,78
