referrer,views_total,views_unique
Google,7077,1638
github.com,3265,358
monai.io,1243,154
docs.monai.io,1085,117
Bing,361,100
paperswithcode.com,315,49
cn.bing.com,193,61
pypi.org,126,8
developer.nvidia.com,68,11
DuckDuckGo,44,13
