referrer,views_total,views_unique
Google,5889,1720
github.com,2519,399
monai.io,793,173
docs.monai.io,719,113
Bing,385,105
paperswithcode.com,199,45
cn.bing.com,186,60
statics.teams.cdn.office.net,143,12
DuckDuckGo,60,24
colab.research.google.com,41,13
