referrer,views_total,views_unique
github.com,4707,687
Google,3244,1069
docs.monai.io,205,106
paperswithcode.com,170,61
monai.io,88,27
cn.bing.com,81,26
linkedin.com,72,40
Bing,65,30
DuckDuckGo,52,22
Baidu,41,14
