time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-01 00:00:00+00:00,13971,239,740,314
2026-09-02 00:00:00+00:00,7627,161,869,316
2026-09-03 00:00:00+00:00,15274,324,941,362
2026-09-04 00:00:00+00:00,21723,369,899,312
2026-09-05 00:00:00+00:00,9637,288,531,220
2026-09-06 00:00:00+00:00,12869,490,522,189
2026-09-07 00:00:00+00:00,9019,240,710,349
2026-09-08 00:00:00+00:00,5589,352,915,323
2026-09-09 00:00:00+00:00,5029,583,803,408
2026-09-10 00:00:00+00:00,3674,389,1062,453
2026-09-11 00:00:00+00:00,8482,782,758,320
2026-09-12 00:00:00+00:00,11233,816,563,197
2026-09-13 00:00:00+00:00,7476,429,424,172
2026-09-14 00:00:00+00:00,5826,553,842,308
