referrer,views_total,views_unique
github.com,2229,772
Google,1114,716
monai.readthedocs.io,255,81
chatgpt.com,150,89
Bing,149,76
doubao.com,38,13
search.brave.com,27,10
DuckDuckGo,26,13
yandex.ru,17,2
gitkraken.dev,17,1
