time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-04 00:00:00+00:00,1747,272,684,372
2026-05-05 00:00:00+00:00,1394,151,733,372
2026-05-06 00:00:00+00:00,1711,181,714,288
2026-05-07 00:00:00+00:00,1623,177,629,254
2026-05-08 00:00:00+00:00,1366,196,615,258
2026-05-09 00:00:00+00:00,395,116,386,169
2026-05-10 00:00:00+00:00,579,146,801,552
2026-05-11 00:00:00+00:00,786,183,715,448
2026-05-12 00:00:00+00:00,862,255,554,260
2026-05-13 00:00:00+00:00,1074,230,627,253
2026-05-14 00:00:00+00:00,738,268,684,227
2026-05-15 00:00:00+00:00,562,217,504,223
2026-05-16 00:00:00+00:00,263,108,388,168
2026-05-17 00:00:00+00:00,1426,204,380,181
