referrer,views_total,views_unique
github.com,6619,845
Google,4529,1397
docs.monai.io,363,106
paperswithcode.com,171,46
cn.bing.com,134,40
Bing,90,41
monai.io,68,26
statics.teams.cdn.office.net,45,19
pypi.org,39,10
DuckDuckGo,34,12
