referrer,views_total,views_unique
github.com,7157,824
Google,4811,1443
docs.monai.io,330,103
paperswithcode.com,166,43
cn.bing.com,150,42
Bing,99,42
monai.io,78,27
statics.teams.cdn.office.net,45,24
pypi.org,41,11
DuckDuckGo,40,15
