time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-21 00:00:00+00:00,27,13,356,94
2023-10-22 00:00:00+00:00,207,97,612,165
2023-10-23 00:00:00+00:00,295,86,2379,420
2023-10-24 00:00:00+00:00,353,54,2069,404
2023-10-25 00:00:00+00:00,258,64,1791,441
2023-10-26 00:00:00+00:00,418,49,2153,416
2023-10-27 00:00:00+00:00,437,54,2566,370
2023-10-28 00:00:00+00:00,59,24,772,162
2023-10-29 00:00:00+00:00,259,103,771,168
2023-10-30 00:00:00+00:00,433,65,2244,411
2023-10-31 00:00:00+00:00,246,47,2069,424
2023-11-01 00:00:00+00:00,706,56,2529,394
2023-11-02 00:00:00+00:00,897,64,2589,424
2023-11-03 00:00:00+00:00,595,61,1961,386
2023-11-04 00:00:00+00:00,1333,11,384,96
