referrer,views_total,views_unique
Google,6816,1577
github.com,2898,340
monai.io,1173,149
docs.monai.io,1025,104
Bing,341,93
paperswithcode.com,327,51
cn.bing.com,187,57
pypi.org,122,6
developer.nvidia.com,55,9
link.zhihu.com,40,10
