referrer,views_total,views_unique
github.com,7263,915
Google,4172,1339
docs.monai.io,317,109
paperswithcode.com,133,56
Bing,78,34
cn.bing.com,72,30
monai.io,56,26
DuckDuckGo,45,24
statics.teams.cdn.office.net,45,17
discuss.pytorch.org,23,8
