time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-31 00:00:00+00:00,16,10,161,84
2025-09-01 00:00:00+00:00,322,74,846,315
2025-09-02 00:00:00+00:00,285,79,2750,368
2025-09-03 00:00:00+00:00,256,48,1178,392
2025-09-04 00:00:00+00:00,1302,95,1110,514
2025-09-05 00:00:00+00:00,619,172,962,332
2025-09-06 00:00:00+00:00,327,231,456,153
2025-09-07 00:00:00+00:00,226,114,471,192
2025-09-08 00:00:00+00:00,949,110,1132,387
2025-09-09 00:00:00+00:00,413,127,1258,385
2025-09-10 00:00:00+00:00,1161,266,1130,374
2025-09-11 00:00:00+00:00,1097,308,1253,393
2025-09-12 00:00:00+00:00,1934,284,1011,330
2025-09-13 00:00:00+00:00,559,156,393,166
2025-09-14 00:00:00+00:00,1250,126,181,70
