referrer,views_total,views_unique
github.com,5746,799
Google,3959,1320
docs.monai.io,283,125
paperswithcode.com,217,69
cn.bing.com,114,54
Bing,90,28
DuckDuckGo,71,34
monai.io,70,30
statics.teams.cdn.office.net,44,10
Baidu,41,21
