referrer,views_total,views_unique
Google,5443,2104
github.com,1178,389
monai.readthedocs.io,469,146
Bing,411,184
chatgpt.com,194,84
search.brave.com,136,56
doubao.com,85,22
statics.teams.cdn.office.net,76,28
pypi.org,68,9
monai-dev.readthedocs.io,54,14
