referrer,views_total,views_unique
Google,4474,1509
github.com,2867,425
monai.io,616,173
docs.monai.io,416,132
cn.bing.com,177,57
paperswithcode.com,129,45
Bing,112,52
statics.teams.cdn.office.net,42,17
DuckDuckGo,38,17
Baidu,28,20
