referrer,views_total,views_unique
Google,3438,1230
github.com,1880,357
monai.io,591,137
docs.monai.io,328,89
paperswithcode.com,142,40
Bing,108,37
cn.bing.com,59,37
DuckDuckGo,49,22
developer.nvidia.com,48,16
colab.research.google.com,32,6
