referrer,views_total,views_unique
Google,7455,1953
docs.monai.io,6692,796
github.com,2139,279
monai.io,869,132
Bing,691,165
cn.bing.com,211,89
paperswithcode.com,165,47
conferences.miccai.org,97,25
colab.research.google.com,71,9
Baidu,60,32
