referrer,views_total,views_unique
github.com,1512,463
Google,1303,872
Bing,231,101
monai.readthedocs.io,190,78
chatgpt.com,182,94
project-monai.github.io,57,32
DuckDuckGo,50,11
Baidu,47,16
conferences.miccai.org,42,12
monai-dev.readthedocs.io,24,5
